scenario_id,model,run_idx,difficulty,domain,pivot_turn,turns_used,booking_done,early_booking_turn,first_hall_turn,total_hallucinations,hallucination_types,latency_total_s
easy_01,llama-3.1-8b-instruct,1,easy,restaurant,13,16,True,8,7.0,1,"[""CONFIDENT_CONFAB""]",43.027
flight_easy_01,llama-3.1-8b-instruct,1,easy,flight,13,16,True,12,,0,[],23.647
medium_03,llama-3.1-8b-instruct,1,medium,restaurant,13,16,True,10,,0,[],39.39
flight_medium_02,llama-3.1-8b-instruct,1,medium,flight,13,16,True,10,,0,[],39.426
hard_01,llama-3.1-8b-instruct,1,hard,restaurant,13,17,True,10,7.0,1,"[""CONFIDENT_CONFAB""]",56.115
flight_hard_03,llama-3.1-8b-instruct,1,hard,flight,13,16,True,11,,0,[],56.03
conflict_03,llama-3.1-8b-instruct,1,conflicting,restaurant,13,17,True,7,,0,[],53.102
flight_conflict_02,llama-3.1-8b-instruct,1,conflicting,flight,13,16,True,11,,0,[],28.729
adversarial_01,llama-3.1-8b-instruct,1,adversarial,restaurant,13,19,True,7,,0,[],52.247
flight_adversarial_01,llama-3.1-8b-instruct,1,adversarial,flight,13,19,True,10,,0,[],61.918
