scenario_id,model,run_idx,difficulty,domain,pivot_turn,turns_used,booking_done,early_booking_turn,first_hall_turn,total_hallucinations,hallucination_types,latency_total_s
easy_01,llama-3.3-70b-instruct,1,easy,restaurant,13,19,True,6,,0,[],115.175
flight_easy_01,llama-3.3-70b-instruct,1,easy,flight,13,17,True,10,,0,[],105.484
medium_03,llama-3.3-70b-instruct,1,medium,restaurant,13,19,True,7,,0,[],70.942
flight_medium_02,llama-3.3-70b-instruct,1,medium,flight,13,18,True,11,,0,[],158.957
hard_01,llama-3.3-70b-instruct,1,hard,restaurant,13,19,True,7,,0,[],75.198
flight_hard_03,llama-3.3-70b-instruct,1,hard,flight,13,18,True,10,,0,[],91.987
conflict_03,llama-3.3-70b-instruct,1,conflicting,restaurant,13,18,True,7,,0,[],68.971
flight_conflict_02,llama-3.3-70b-instruct,1,conflicting,flight,13,18,True,11,,0,[],72.292
adversarial_01,llama-3.3-70b-instruct,1,adversarial,restaurant,13,22,True,7,,0,[],122.19
flight_adversarial_01,llama-3.3-70b-instruct,1,adversarial,flight,13,22,True,10,,0,[],99.973
