scenario_id,model,run_idx,difficulty,domain,pivot_turn,turns_used,booking_done,early_booking_turn,first_hall_turn,total_hallucinations,hallucination_types,latency_total_s
easy_01,claude-sonnet-4.5,1,easy,restaurant,13,32,True,6.0,,0,[],75.841
flight_easy_01,claude-sonnet-4.5,1,easy,flight,13,34,True,10.0,,0,[],87.48
medium_03,claude-sonnet-4.5,1,medium,restaurant,13,30,True,6.0,,0,[],70.728
flight_medium_02,claude-sonnet-4.5,1,medium,flight,13,34,True,10.0,,0,[],86.057
hard_01,claude-sonnet-4.5,1,hard,restaurant,13,29,True,6.0,,0,[],62.001
flight_hard_03,claude-sonnet-4.5,1,hard,flight,13,34,True,10.0,,0,[],100.77
conflict_03,claude-sonnet-4.5,1,conflicting,restaurant,13,31,True,7.0,,0,[],71.805
flight_conflict_02,claude-sonnet-4.5,1,conflicting,flight,13,34,True,,32.0,1,"[""MEMORY_COLLAPSE""]",89.438
adversarial_01,claude-sonnet-4.5,1,adversarial,restaurant,13,33,True,7.0,,0,[],75.568
flight_adversarial_01,claude-sonnet-4.5,1,adversarial,flight,13,37,True,10.0,,0,[],99.422
