scenario_id,model,run_idx,difficulty,domain,pivot_turn,turns_used,booking_done,early_booking_turn,first_hall_turn,total_hallucinations,hallucination_types,latency_total_s
easy_01,claude-sonnet-4.5,1,easy,restaurant,13,16,True,6.0,15,2,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",44.181
easy_02,claude-sonnet-4.5,1,easy,restaurant,13,16,True,7.0,7,3,"[""PREMATURE_COMMIT"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",41.269
easy_03,claude-sonnet-4.5,1,easy,restaurant,13,16,True,7.0,7,6,"[""PREMATURE_COMMIT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",33.142
easy_04,claude-sonnet-4.5,1,easy,restaurant,13,16,True,5.0,10,5,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",37.302
easy_05,claude-sonnet-4.5,1,easy,restaurant,13,16,True,7.0,14,3,"[""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",41.16
easy_06,claude-sonnet-4.5,1,easy,restaurant,13,16,True,7.0,9,4,"[""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",48.27
flight_easy_01,claude-sonnet-4.5,1,easy,flight,13,16,True,10.0,14,3,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",45.942
flight_easy_02,claude-sonnet-4.5,1,easy,flight,13,18,True,,16,3,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",43.959
flight_easy_03,claude-sonnet-4.5,1,easy,flight,13,17,True,10.0,12,4,"[""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",35.519
flight_easy_04,claude-sonnet-4.5,1,easy,flight,13,17,True,,9,7,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",46.061
medium_01,claude-sonnet-4.5,1,medium,restaurant,13,17,True,6.0,6,5,"[""PREMATURE_COMMIT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",36.155
medium_02,claude-sonnet-4.5,1,medium,restaurant,13,17,True,7.0,11,6,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE""]",38.465
medium_03,claude-sonnet-4.5,1,medium,restaurant,13,16,True,7.0,10,3,"[""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE""]",48.708
medium_04,claude-sonnet-4.5,1,medium,restaurant,13,17,True,7.0,10,6,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",44.792
medium_05,claude-sonnet-4.5,1,medium,restaurant,13,16,True,8.0,11,3,"[""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE""]",31.527
medium_06,claude-sonnet-4.5,1,medium,restaurant,13,20,True,,15,6,"[""CONSTRAINT_IGNORE"", ""MEMORY_COLLAPSE"", ""MEMORY_COLLAPSE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",51.37
flight_medium_01,claude-sonnet-4.5,1,medium,flight,13,16,True,10.0,9,4,"[""PARAM_DRIFT"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",36.36
flight_medium_02,claude-sonnet-4.5,1,medium,flight,13,16,True,10.0,15,2,"[""CONSTRAINT_IGNORE"", ""CONSTRAINT_IGNORE""]",38.915
flight_medium_03,claude-sonnet-4.5,1,medium,flight,13,18,True,,12,2,"[""PARAM_DRIFT"", ""CONSTRAINT_IGNORE""]",72.455
