scenario_id,model,run_idx,difficulty,domain,pivot_turn,turns_used,booking_done,early_booking_turn,first_hall_turn,total_hallucinations,hallucination_types,latency_total_s
easy_01,claude-sonnet-4.6,1,easy,restaurant,12,15,True,5.0,,0,[],45.656
easy_02,claude-sonnet-4.6,1,easy,restaurant,12,15,True,6.0,,0,[],41.483
easy_03,claude-sonnet-4.6,1,easy,restaurant,12,15,True,6.0,,0,[],47.392
easy_04,claude-sonnet-4.6,1,easy,restaurant,11,14,True,6.0,,0,[],36.221
easy_05,claude-sonnet-4.6,1,easy,restaurant,15,18,True,6.0,,0,[],50.909
easy_06,claude-sonnet-4.6,1,easy,restaurant,13,16,True,6.0,,0,[],43.063
flight_easy_01,claude-sonnet-4.6,1,easy,flight,14,17,True,10.0,,0,[],46.486
flight_easy_02,claude-sonnet-4.6,1,easy,flight,14,18,True,12.0,,0,[],49.705
flight_easy_03,claude-sonnet-4.6,1,easy,flight,12,16,True,10.0,,0,[],47.001
flight_easy_04,claude-sonnet-4.6,1,easy,flight,15,18,True,14.0,,0,[],56.437
medium_01,claude-sonnet-4.6,1,medium,restaurant,15,19,True,7.0,,0,[],63.482
medium_02,claude-sonnet-4.6,1,medium,restaurant,15,19,True,7.0,10.0,1,"[""PARAM_DRIFT""]",57.012
medium_03,claude-sonnet-4.6,1,medium,restaurant,11,14,True,8.0,,0,[],48.753
medium_04,claude-sonnet-4.6,1,medium,restaurant,15,19,True,7.0,,0,[],50.432
medium_05,claude-sonnet-4.6,1,medium,restaurant,15,18,True,8.0,,0,[],58.103
medium_06,claude-sonnet-4.6,1,medium,restaurant,11,16,True,11.0,,0,[],59.588
flight_medium_01,claude-sonnet-4.6,1,medium,flight,13,16,True,11.0,,0,[],39.977
flight_medium_02,claude-sonnet-4.6,1,medium,flight,11,14,True,,,0,[],39.487
flight_medium_03,claude-sonnet-4.6,1,medium,flight,13,16,True,12.0,,0,[],50.971
flight_medium_04,claude-sonnet-4.6,1,medium,flight,15,22,False,,,0,[],73.715
hard_01,claude-sonnet-4.6,1,hard,restaurant,13,17,True,7.0,,0,[],37.512
hard_02,claude-sonnet-4.6,1,hard,restaurant,15,19,True,11.0,,0,[],63.326
hard_03,claude-sonnet-4.6,1,hard,restaurant,15,19,True,9.0,,0,[],57.953
hard_04,claude-sonnet-4.6,1,hard,restaurant,15,18,True,,11.0,3,"[""PARAM_DRIFT"", ""PARAM_DRIFT"", ""PARAM_DRIFT""]",72.563
hard_05,claude-sonnet-4.6,1,hard,restaurant,14,18,True,,,0,[],61.458
hard_06,claude-sonnet-4.6,1,hard,restaurant,15,19,True,13.0,,0,[],62.116
flight_hard_01,claude-sonnet-4.6,1,hard,flight,15,21,True,12.0,,0,[],87.848
flight_hard_02,claude-sonnet-4.6,1,hard,flight,11,17,True,,,0,[],76.339
flight_hard_03,claude-sonnet-4.6,1,hard,flight,11,15,True,10.0,,0,[],47.893
flight_hard_04,claude-sonnet-4.6,1,hard,flight,14,17,True,11.0,,0,[],89.724
conflict_01,claude-sonnet-4.6,1,conflicting,restaurant,11,14,True,6.0,,0,[],39.842
conflict_02,claude-sonnet-4.6,1,conflicting,restaurant,12,15,True,6.0,,0,[],62.508
conflict_03,claude-sonnet-4.6,1,conflicting,restaurant,13,17,True,6.0,,0,[],51.985
conflict_04,claude-sonnet-4.6,1,conflicting,restaurant,13,16,True,8.0,,0,[],52.555
flight_conflict_01,claude-sonnet-4.6,1,conflicting,flight,11,14,True,,,0,[],46.418
flight_conflict_02,claude-sonnet-4.6,1,conflicting,flight,15,18,True,11.0,,0,[],68.857
flight_conflict_03,claude-sonnet-4.6,1,conflicting,flight,14,17,True,,,0,[],64.102
flight_conflict_04,claude-sonnet-4.6,1,conflicting,flight,15,20,True,11.0,,0,[],75.078
adversarial_01,claude-sonnet-4.6,1,adversarial,restaurant,15,21,True,6.0,,0,[],55.452
adversarial_02,claude-sonnet-4.6,1,adversarial,restaurant,13,19,True,7.0,,0,[],44.864
adversarial_03,claude-sonnet-4.6,1,adversarial,restaurant,11,15,True,6.0,,0,[],43.46
adversarial_04,claude-sonnet-4.6,1,adversarial,restaurant,11,18,True,,,0,[],45.082
flight_adversarial_01,claude-sonnet-4.6,1,adversarial,flight,11,17,True,,,0,[],55.62
flight_adversarial_02,claude-sonnet-4.6,1,adversarial,flight,15,22,True,11.0,,0,[],72.002
flight_adversarial_03,claude-sonnet-4.6,1,adversarial,flight,14,20,True,11.0,,0,[],59.743
flight_adversarial_04,claude-sonnet-4.6,1,adversarial,flight,14,21,True,13.0,,0,[],65.982
