scenario_id,model,run_idx,difficulty,domain,pivot_turn,turns_used,booking_done,early_booking_turn,first_hall_turn,total_hallucinations,hallucination_types,latency_total_s
easy_01,claude-sonnet-4.6,1,easy,restaurant,13,16,True,5.0,,0,[],50.778
easy_02,claude-sonnet-4.6,1,easy,restaurant,13,16,True,7.0,,0,[],40.849
easy_03,claude-sonnet-4.6,1,easy,restaurant,13,16,True,6.0,,0,[],47.732
easy_04,claude-sonnet-4.6,1,easy,restaurant,13,16,True,6.0,,0,[],48.117
easy_05,claude-sonnet-4.6,1,easy,restaurant,13,16,True,6.0,,0,[],49.297
easy_06,claude-sonnet-4.6,1,easy,restaurant,13,16,True,6.0,,0,[],42.132
flight_easy_01,claude-sonnet-4.6,1,easy,flight,13,16,True,,,0,[],48.586
flight_easy_02,claude-sonnet-4.6,1,easy,flight,13,17,True,10.0,,0,[],47.778
flight_easy_03,claude-sonnet-4.6,1,easy,flight,13,18,True,11.0,,0,[],46.91
flight_easy_04,claude-sonnet-4.6,1,easy,flight,13,16,True,11.0,,0,[],41.405
medium_01,claude-sonnet-4.6,1,medium,restaurant,13,17,True,,,0,[],57.408
medium_02,claude-sonnet-4.6,1,medium,restaurant,13,17,True,7.0,10.0,1,"[""PARAM_DRIFT""]",57.769
medium_03,claude-sonnet-4.6,1,medium,restaurant,13,16,True,8.0,13.0,1,"[""CONSTRAINT_IGNORE""]",54.03
medium_04,claude-sonnet-4.6,1,medium,restaurant,13,17,True,6.0,,0,[],57.146
medium_05,claude-sonnet-4.6,1,medium,restaurant,13,16,True,,,0,[],45.919
medium_06,claude-sonnet-4.6,1,medium,restaurant,13,17,True,9.0,,0,[],62.566
flight_medium_01,claude-sonnet-4.6,1,medium,flight,13,16,True,11.0,,0,[],44.275
flight_medium_02,claude-sonnet-4.6,1,medium,flight,13,16,True,10.0,,0,[],50.006
flight_medium_03,claude-sonnet-4.6,1,medium,flight,13,18,True,12.0,,0,[],57.633
flight_medium_04,claude-sonnet-4.6,1,medium,flight,13,22,False,,,0,[],73.752
hard_01,claude-sonnet-4.6,1,hard,restaurant,13,17,True,6.0,,0,[],45.014
hard_02,claude-sonnet-4.6,1,hard,restaurant,13,17,True,,,0,[],65.034
hard_03,claude-sonnet-4.6,1,hard,restaurant,13,17,True,12.0,,0,[],66.352
hard_04,claude-sonnet-4.6,1,hard,restaurant,13,16,True,10.0,13.0,1,"[""CONSTRAINT_IGNORE""]",50.729
hard_05,claude-sonnet-4.6,1,hard,restaurant,13,17,True,,,0,[],46.291
hard_06,claude-sonnet-4.6,1,hard,restaurant,13,17,True,11.0,,0,[],49.985
flight_hard_01,claude-sonnet-4.6,1,hard,flight,13,18,True,,,0,[],52.059
flight_hard_02,claude-sonnet-4.6,1,hard,flight,13,16,True,12.0,,0,[],52.0
flight_hard_03,claude-sonnet-4.6,1,hard,flight,13,16,True,11.0,,0,[],45.843
flight_hard_04,claude-sonnet-4.6,1,hard,flight,13,16,True,,,0,[],52.196
conflict_01,claude-sonnet-4.6,1,conflicting,restaurant,13,16,True,6.0,,0,[],49.295
conflict_02,claude-sonnet-4.6,1,conflicting,restaurant,13,16,True,6.0,,0,[],49.921
conflict_03,claude-sonnet-4.6,1,conflicting,restaurant,13,17,True,6.0,,0,[],56.05
conflict_04,claude-sonnet-4.6,1,conflicting,restaurant,13,16,True,6.0,,0,[],48.878
flight_conflict_01,claude-sonnet-4.6,1,conflicting,flight,13,16,True,11.0,,0,[],69.394
flight_conflict_02,claude-sonnet-4.6,1,conflicting,flight,13,16,True,11.0,,0,[],55.284
flight_conflict_03,claude-sonnet-4.6,1,conflicting,flight,13,16,True,12.0,,0,[],46.96
flight_conflict_04,claude-sonnet-4.6,1,conflicting,flight,13,22,True,10.0,17.0,1,"[""CONFIDENT_CONFAB""]",67.476
adversarial_01,claude-sonnet-4.6,1,adversarial,restaurant,13,19,True,6.0,,0,[],43.882
adversarial_02,claude-sonnet-4.6,1,adversarial,restaurant,13,19,True,7.0,,0,[],46.56
adversarial_03,claude-sonnet-4.6,1,adversarial,restaurant,13,17,True,7.0,,0,[],284.326
adversarial_04,claude-sonnet-4.6,1,adversarial,restaurant,13,19,True,6.0,,0,[],443.816
flight_adversarial_01,claude-sonnet-4.6,1,adversarial,flight,13,20,True,9.0,,0,[],339.349
flight_adversarial_02,claude-sonnet-4.6,1,adversarial,flight,13,20,True,11.0,,0,[],115.189
flight_adversarial_03,claude-sonnet-4.6,1,adversarial,flight,13,19,True,11.0,,0,[],192.324
flight_adversarial_04,claude-sonnet-4.6,1,adversarial,flight,13,20,True,,,0,[],5978.895
