scenario_id,model,run_idx,difficulty,domain,pivot_turn,turns_used,booking_done,early_booking_turn,first_hall_turn,total_hallucinations,hallucination_types,latency_total_s
easy_01,claude-sonnet-4.5,1,easy,restaurant,13,16,True,6.0,,0,[],44.181
easy_02,claude-sonnet-4.5,1,easy,restaurant,13,16,True,7.0,,0,[],41.269
easy_03,claude-sonnet-4.5,1,easy,restaurant,13,16,True,7.0,,0,[],33.142
easy_04,claude-sonnet-4.5,1,easy,restaurant,13,16,True,5.0,,0,[],37.302
easy_05,claude-sonnet-4.5,1,easy,restaurant,13,16,True,7.0,,0,[],41.16
easy_06,claude-sonnet-4.5,1,easy,restaurant,13,16,True,7.0,,0,[],48.27
flight_easy_01,claude-sonnet-4.5,1,easy,flight,13,16,True,10.0,,0,[],45.942
flight_easy_02,claude-sonnet-4.5,1,easy,flight,13,18,True,,,0,[],43.959
flight_easy_03,claude-sonnet-4.5,1,easy,flight,13,17,True,10.0,,0,[],35.519
flight_easy_04,claude-sonnet-4.5,1,easy,flight,13,17,True,,,0,[],46.061
medium_01,claude-sonnet-4.5,1,medium,restaurant,13,17,True,6.0,,0,[],36.155
medium_02,claude-sonnet-4.5,1,medium,restaurant,13,17,True,7.0,,0,[],38.465
medium_03,claude-sonnet-4.5,1,medium,restaurant,13,16,True,7.0,,0,[],48.708
medium_04,claude-sonnet-4.5,1,medium,restaurant,13,17,True,7.0,,0,[],44.792
medium_05,claude-sonnet-4.5,1,medium,restaurant,13,16,True,8.0,,0,[],31.527
medium_06,claude-sonnet-4.5,1,medium,restaurant,13,20,True,,,0,[],51.37
flight_medium_01,claude-sonnet-4.5,1,medium,flight,13,16,True,10.0,,0,[],36.36
flight_medium_02,claude-sonnet-4.5,1,medium,flight,13,16,True,10.0,,0,[],38.915
flight_medium_03,claude-sonnet-4.5,1,medium,flight,13,18,True,,,0,[],72.455
flight_medium_04,claude-sonnet-4.5,1,medium,flight,13,22,False,,,0,[],66.846
hard_01,claude-sonnet-4.5,1,hard,restaurant,13,17,True,6.0,,0,[],44.469
hard_02,claude-sonnet-4.5,1,hard,restaurant,13,22,False,,,0,[],66.094
hard_03,claude-sonnet-4.5,1,hard,restaurant,13,17,True,10.0,,0,[],59.226
hard_04,claude-sonnet-4.5,1,hard,restaurant,13,16,True,,,0,[],39.955
hard_05,claude-sonnet-4.5,1,hard,restaurant,13,22,False,,,0,[],88.2
hard_06,claude-sonnet-4.5,1,hard,restaurant,13,17,True,8.0,,0,[],52.33
flight_hard_01,claude-sonnet-4.5,1,hard,flight,13,20,True,,,0,[],65.925
flight_hard_02,claude-sonnet-4.5,1,hard,flight,13,17,True,10.0,,0,[],47.205
flight_hard_03,claude-sonnet-4.5,1,hard,flight,13,16,True,10.0,,0,[],41.349
flight_hard_04,claude-sonnet-4.5,1,hard,flight,13,18,True,11.0,,0,[],63.415
conflict_01,claude-sonnet-4.5,1,conflicting,restaurant,13,16,True,7.0,,0,[],54.648
conflict_02,claude-sonnet-4.5,1,conflicting,restaurant,13,16,True,6.0,,0,[],40.012
conflict_03,claude-sonnet-4.5,1,conflicting,restaurant,13,17,True,7.0,,0,[],59.291
conflict_04,claude-sonnet-4.5,1,conflicting,restaurant,13,16,True,,16.0,1,"[""MEMORY_COLLAPSE""]",40.445
flight_conflict_01,claude-sonnet-4.5,1,conflicting,flight,13,16,True,12.0,,0,[],55.904
flight_conflict_02,claude-sonnet-4.5,1,conflicting,flight,13,16,True,,,0,[],44.436
flight_conflict_03,claude-sonnet-4.5,1,conflicting,flight,13,16,True,10.0,,0,[],41.489
flight_conflict_04,claude-sonnet-4.5,1,conflicting,flight,13,22,True,11.0,21.0,1,"[""CONFIDENT_CONFAB""]",65.295
adversarial_01,claude-sonnet-4.5,1,adversarial,restaurant,13,19,True,7.0,,0,[],49.214
adversarial_02,claude-sonnet-4.5,1,adversarial,restaurant,13,19,True,7.0,,0,[],54.631
adversarial_03,claude-sonnet-4.5,1,adversarial,restaurant,13,17,True,7.0,,0,[],53.391
adversarial_04,claude-sonnet-4.5,1,adversarial,restaurant,13,19,True,7.0,,0,[],43.128
flight_adversarial_01,claude-sonnet-4.5,1,adversarial,flight,13,22,True,10.0,,0,[],63.2
flight_adversarial_02,claude-sonnet-4.5,1,adversarial,flight,13,21,True,11.0,,0,[],50.391
flight_adversarial_03,claude-sonnet-4.5,1,adversarial,flight,13,19,True,11.0,,0,[],46.328
flight_adversarial_04,claude-sonnet-4.5,1,adversarial,flight,13,20,True,10.0,,0,[],42.928
