scenario_id,model,run_idx,difficulty,domain,pivot_turn,turns_used,booking_done,early_booking_turn,first_hall_turn,total_hallucinations,hallucination_types,latency_total_s
medium_01,claude-sonnet-4.5,1,medium,restaurant,13,18,True,8.0,,0,[],43.135
medium_01,claude-sonnet-4.5,2,medium,restaurant,13,17,True,7.0,,0,[],38.909
medium_01,claude-sonnet-4.5,3,medium,restaurant,13,18,True,6.0,,0,[],39.624
medium_02,claude-sonnet-4.5,1,medium,restaurant,13,17,True,7.0,,0,[],37.21
medium_02,claude-sonnet-4.5,2,medium,restaurant,13,17,True,7.0,,0,[],37.443
medium_02,claude-sonnet-4.5,3,medium,restaurant,13,19,True,7.0,,0,[],47.2
medium_03,claude-sonnet-4.5,1,medium,restaurant,13,16,True,6.0,,0,[],40.227
medium_03,claude-sonnet-4.5,2,medium,restaurant,13,16,True,6.0,,0,[],42.35
medium_03,claude-sonnet-4.5,3,medium,restaurant,13,16,True,6.0,,0,[],42.777
medium_04,claude-sonnet-4.5,1,medium,restaurant,13,17,True,7.0,,0,[],45.92
medium_04,claude-sonnet-4.5,2,medium,restaurant,13,17,True,7.0,,0,[],280.525
medium_04,claude-sonnet-4.5,3,medium,restaurant,13,17,True,7.0,,0,[],40.152
medium_05,claude-sonnet-4.5,1,medium,restaurant,13,16,True,7.0,,0,[],266.469
medium_05,claude-sonnet-4.5,2,medium,restaurant,13,16,True,7.0,,0,[],93.551
medium_05,claude-sonnet-4.5,3,medium,restaurant,13,16,True,7.0,,0,[],87.479
medium_06,claude-sonnet-4.5,1,medium,restaurant,13,22,False,,,0,[],103.484
medium_06,claude-sonnet-4.5,2,medium,restaurant,13,22,True,,,0,[],179.986
medium_06,claude-sonnet-4.5,3,medium,restaurant,13,22,True,,,0,[],5974.541
flight_medium_01,claude-sonnet-4.5,1,medium,flight,13,16,True,11.0,,0,[],5899.832
flight_medium_01,claude-sonnet-4.5,2,medium,flight,13,16,True,10.0,,0,[],5923.3
flight_medium_01,claude-sonnet-4.5,3,medium,flight,13,16,True,10.0,,0,[],5808.203
flight_medium_02,claude-sonnet-4.5,1,medium,flight,13,16,True,10.0,,0,[],42.866
flight_medium_02,claude-sonnet-4.5,2,medium,flight,13,16,True,10.0,,0,[],38.553
flight_medium_02,claude-sonnet-4.5,3,medium,flight,13,16,True,10.0,,0,[],38.455
flight_medium_03,claude-sonnet-4.5,1,medium,flight,13,16,True,12.0,,0,[],47.478
flight_medium_03,claude-sonnet-4.5,2,medium,flight,13,16,True,12.0,,0,[],46.463
flight_medium_03,claude-sonnet-4.5,3,medium,flight,13,16,True,12.0,,0,[],47.839
flight_medium_04,claude-sonnet-4.5,1,medium,flight,13,22,False,,,0,[],88.65
flight_medium_04,claude-sonnet-4.5,2,medium,flight,13,22,False,,,0,[],76.325
flight_medium_04,claude-sonnet-4.5,3,medium,flight,13,22,False,,,0,[],81.085
